,AAPL,AMZN,GOOGL,MSFT
2021-01-04,126.5482,158.9487,86.0922,210.8352
2021-01-05,128.1128,160.5388,86.7865,211.0386
2021-01-06,123.8003,156.542,85.9301,205.5665
2021-01-07,128.0248,157.7281,88.4967,211.4163
2021-01-08,129.1298,158.7526,89.6683,212.7045
2021-01-11,126.1277,155.3364,87.5965,210.6415
2021-01-12,125.9517,155.6666,86.6558,208.1621
2021-01-13,127.9954,157.9142,87.1456,209.5277
2021-01-14,126.0592,155.9978,86.3311,206.3123
2021-01-15,124.3284,154.8396,86.1665,205.9539
2021-01-19,125.0031,155.6631,89.002,209.6246
2021-01-20,129.1102,162.777,93.7701,217.2758
2021-01-21,133.8432,164.9522,93.9736,217.886
2021-01-22,135.9945,164.216,94.393,218.8351
2021-01-25,139.7594,164.3043,94.4788,222.3024
2021-01-26,139.9941,165.9069,95.1606,225.0142
2021-01-27,138.9184,161.2407,90.7212,225.5663
2021-01-28,134.0583,161.492,92.4299,231.4064
2021-01-29,129.0418,159.9248,91.1411,224.6559
2021-02-01,131.1736,166.7424,94.4185,232.1037
2021-02-02,132.0048,168.5939,95.7177,231.9681
2021-02-03,130.978,165.2286,102.6884,235.3482
2021-02-04,134.3517,166.1498,102.4265,234.3894
2021-02-05,133.9361,167.2048,104.1822,234.5734
2021-02-08,134.083,165.7478,103.9672,234.8349
2021-02-09,133.2016,164.853,103.5118,236.094
2021-02-10,132.5944,163.9342,104.065,235.1739
2021-02-11,132.3397,162.7146,104.1782,236.7913
2021-02-12,132.5748,163.4917,104.4914,237.2756
2021-02-16,130.4398,163.0548,105.273,236.0262
2021-02-17,128.1383,165.0345,105.668,237.0528
2021-02-18,127.0317,166.0117,105.0291,236.6548
2021-02-19,127.1884,162.1046,104.1812,233.9174
2021-02-22,123.3983,158.6549,102.458,227.6464
2021-02-23,123.2612,159.3412,102.7502,226.4427
2021-02-24,122.7617,157.5969,103.9318,227.6853
2021-02-25,118.4917,152.4907,100.5472,222.288
2021-02-26,118.7561,154.2749,100.8445,225.5788
2021-03-01,125.1513,156.929,103.226,230.0053
2021-03-02,122.5364,154.3547,102.9677,227.0252
2021-03-03,119.5396,149.889,100.3208,220.8998
2021-03-04,117.6495,148.5208,101.444,220.0941
2021-03-05,118.9128,149.6625,104.5931,224.8216
2021-03-08,113.9573,147.2429,100.1258,220.7348
2021-03-09,118.5848,152.7745,101.7647,226.9378
2021-03-10,117.5026,152.5147,101.5567,225.6176
2021-03-11,119.4417,155.3055,104.7662,230.1897
2021-03-12,118.5309,154.1033,102.2455,228.8501
2021-03-15,121.4298,153.7138,102.4669,227.9376
2021-03-16,122.9772,154.2216,103.9358,230.7528
2021-03-17,122.1839,156.4098,103.8525,230.1024
2021-03-18,118.0412,151.0357,100.816,223.9674
2021-03-19,117.5124,153.3786,101.0963,223.6082
2021-03-22,120.8422,155.1698,101.2824,229.0831
2021-03-23,120.0097,156.4981,101.8131,230.6266
2021-03-24,117.6103,153.9826,101.3742,228.5686
2021-03-25,118.1,151.947,101.3707,225.5399
2021-03-26,118.7072,152.2348,100.9851,229.5588
2021-03-29,118.8835,153.417,102.0355,228.3551
2021-03-30,117.4242,152.3975,102.0694,225.0643
2021-03-31,119.6278,154.3323,102.8699,228.8696
2021-04-01,120.4602,157.6703,106.2246,235.257
2021-04-05,123.3003,160.9489,110.6725,241.7803
2021-04-06,123.6039,160.8037,110.1887,240.6057
2021-04-07,125.259,163.5755,111.6735,242.586
2021-04-08,127.6682,164.5686,112.2421,245.838
2021-04-09,130.2488,168.2049,113.2516,248.3619
2021-04-12,128.5301,168.5635,111.9523,248.4201
2021-04-13,131.6542,169.5915,112.4416,250.9246
2021-04-14,129.3038,166.2496,111.8172,248.1095
2021-04-15,131.7228,168.5486,113.9788,251.905
2021-04-16,131.3898,169.5636,113.8541,253.1087
2021-04-19,132.0557,168.1954,114.2037,251.1673
2021-04-20,130.3615,166.3339,113.6676,250.7013
2021-04-21,130.7434,167.6971,113.6346,252.9534
2021-04-22,129.2156,165.0545,112.3463,249.6432
2021-04-23,131.5465,166.6426,114.711,253.5067
2021-04-26,131.9382,170.0405,115.2097,253.895
2021-04-27,131.615,170.4609,114.2646,254.3027
2021-04-28,130.8218,172.5095,117.6591,247.1096
2021-04-29,130.7238,173.1485,119.3409,245.1196
2021-04-30,128.7455,172.9544,117.3828,244.7993
2021-05-03,129.8032,168.9177,116.8631,244.4886
2021-05-04,125.2101,165.1956,115.0551,240.5378
2021-05-05,125.4549,163.1341,115.4511,239.2564
2021-05-06,127.061,164.9213,116.5773,242.421
2021-05-07,127.7368,164.1851,117.3045,245.0711
2021-05-10,124.4406,159.1412,114.303,239.9456
2021-05-11,123.5185,160.8082,113.2212,239.0234
2021-05-12,120.4381,157.2183,109.7393,232.005
2021-05-13,122.5963,157.6937,111.1753,235.9171
2021-05-14,125.0292,160.7578,113.6361,240.8872
2021-05-17,123.8716,163.1266,114.1618,238.0041
2021-05-18,122.4786,161.2257,112.8426,235.9656
2021-05-19,122.3216,161.2017,113.293,236.548
2021-05-20,124.8919,161.9938,115.0611,239.8172
2021-05-21,123.0476,159.7692,114.4217,238.5426
2021-05-24,124.6859,161.8597,117.7589,244.001
2021-05-25,124.4897,162.561,117.8501,244.9156
2021-05-26,124.4406,162.8657,118.72,244.6918
2021-05-27,122.9004,161.1175,117.8407,242.5707
2021-05-28,122.2432,160.7663,117.5499,242.9307
2021-06-01,121.9194,160.5458,118.7634,240.7123
2021-06-02,122.6846,161.311,118.2352,240.6151
2021-06-03,121.1935,158.9676,117.0875,239.068
2021-06-04,123.4989,159.9258,119.3813,244.0107
2021-06-07,123.5087,159.5163,119.8167,246.9491
2021-06-08,124.3327,162.8134,119.6242,245.7426
2021-06-09,124.7153,163.6633,120.098,246.735
2021-06-10,123.7147,167.0801,121.4542,250.2864
2021-06-11,124.9311,166.9394,121.2083,250.9188
2021-06-14,128.0017,168.787,122.1415,252.8647
2021-06-15,127.1776,168.7501,121.118,251.3761
2021-06-16,127.6779,170.3522,120.4726,250.4226
2021-06-17,129.2868,174.0428,121.4412,253.8474
2021-06-18,127.982,173.9261,119.8128,252.4172
2021-06-21,129.7871,172.2831,121.51,255.5307
2021-06-22,131.4352,174.8509,122.0267,258.3328
2021-06-23,131.1605,174.7701,121.8238,258.1042
2021-06-24,130.876,172.0396,122.1958,259.4809
2021-06-25,130.5817,169.6644,122.2043,257.8561
2021-06-28,132.22,171.7808,122.2317,261.456
2021-06-29,133.7406,171.9928,121.9689,264.0636
2021-06-30,134.3586,171.5947,121.7863,263.5771
2021-07-01,134.6627,171.2361,122.1405,264.2582
2021-07-02,137.3016,175.1272,124.9465,270.1446
2021-07-06,139.3225,183.3454,125.8767,270.1544
2021-07-07,141.824,184.3849,126.16,272.363
2021-07-08,140.5193,186.1222,124.7335,269.9209
2021-07-09,142.3538,185.5202,125.2068,270.4268
2021-07-12,141.7554,185.4808,126.6602,269.8236
2021-07-13,142.8737,183.4262,127.0253,273.3846
2021-07-14,146.3171,183.6417,127.9186,274.8733
2021-07-15,145.6598,181.1238,126.6896,273.4333
2021-07-16,143.6095,178.2522,126.6547,273.1608
2021-07-19,139.7443,177.0531,124.2687,269.5219
2021-07-20,143.374,178.2302,125.8961,271.7695
2021-07-21,142.6383,178.8293,127.2323,273.7933
2021-07-22,144.0117,181.4644,128.1026,278.4051
2021-07-23,145.7383,182.3927,132.6847,281.8397
2021-07-26,146.1601,184.5465,133.7022,281.2365
2021-07-27,143.9823,180.8838,131.5725,278.7943
2021-07-28,142.2263,181.0799,135.7561,278.483
2021-07-29,142.8737,179.5635,135.4404,278.7554
2021-07-30,143.0895,165.9797,134.392,277.2084
2021-08-02,142.756,166.1738,134.5196,277.1208
2021-08-03,144.5611,167.9076,135.2932,279.3586
2021-08-04,144.1588,167.333,134.79,278.7651
2021-08-05,144.2667,168.3939,135.9132,281.6938
2021-08-06,143.58,166.8452,135.4015,281.6354
2021-08-09,143.5309,166.692,136.573,280.5359
2021-08-10,143.0495,165.6351,136.4673,278.697
2021-08-11,143.305,164.21,135.9406,279.1932
2021-08-12,146.2819,164.7781,136.8533,281.9759
2021-08-13,146.4882,164.3028,137.3855,284.9338
2021-08-16,148.4728,164.5532,137.9661,286.6365
2021-08-17,147.5591,161.7085,136.3222,285.1575
2021-08-18,143.7962,159.6764,135.1127,283.4159
2021-08-19,144.1302,159.0045,135.3431,289.304
2021-08-20,145.5941,159.6131,137.0883,296.703
2021-08-23,147.0875,162.9012,139.6938,296.9857
2021-08-24,146.9991,164.8919,140.9107,295.0068
2021-08-25,145.7612,164.5627,141.7262,294.4121
2021-08-26,144.9555,165.4016,141.0893,291.5656
2021-08-27,145.997,167.0791,143.6464,292.1798
2021-08-30,150.4378,170.6675,144.2315,295.9524
2021-08-31,149.1704,173.1225,144.3382,294.2854
2021-09-01,149.8385,173.5321,144.8549,294.2367
2021-09-02,150.9585,172.74,142.9312,293.5738
2021-09-03,151.5971,173.4847,143.3826,293.564
2021-09-07,153.9452,175.0429,143.9222,292.6282
2021-09-08,152.3929,175.8515,143.3342,292.6574
2021-09-09,151.3711,173.7894,143.1846,289.7719
2021-09-10,146.3605,173.0407,140.5262,288.2706
2021-09-13,146.9303,172.4432,141.9791,289.5184
2021-09-14,145.5254,172.0855,142.1906,292.248
2021-09-15,146.4194,173.3719,144.0709,297.1515
2021-09-16,146.1836,173.9929,143.2534,297.5414
2021-09-17,143.5014,172.71,140.4504,292.326
2021-09-20,140.4361,167.3834,138.3751,286.8961
2021-09-21,140.9175,166.7798,138.6878,287.3835
2021-09-22,143.2951,168.5964,139.9352,291.0684
2021-09-23,144.258,170.3896,140.8654,292.0238
2021-09-24,144.3464,170.8645,141.8619,291.8191
2021-09-27,142.8235,169.8808,140.7217,286.7694
2021-09-28,139.4241,165.3996,135.4927,276.3873
2021-09-29,140.328,164.6594,134.0199,276.8552
2021-09-30,139.0213,163.8574,133.3441,274.8276
2021-10-01,140.1512,163.7686,136.204,281.8269
2021-10-04,136.7027,159.1058,133.3276,275.9876
2021-10-05,138.6382,160.663,135.6852,281.4955
2021-10-06,139.5126,162.7086,137.2234,285.7361
2021-10-07,140.78,164.7248,138.8793,287.4323
2021-10-08,140.3968,164.0359,139.4384,287.4323
2021-10-11,140.3084,161.925,138.5691,286.8279
2021-10-12,139.0311,161.9764,136.1102,285.5118
2021-10-13,138.4417,163.8194,137.2404,288.8555
2021-10-14,141.2417,164.5966,140.8005,295.1335
2021-10-15,142.3028,170.0415,141.017,296.5568
2021-10-18,143.9829,171.9229,142.4235,299.5593
2021-10-19,146.1542,171.7937,142.8813,300.4757
2021-10-20,146.6454,170.3427,141.417,299.6763
2021-10-21,146.8615,171.3378,141.5337,302.942
2021-10-22,146.0854,166.3768,137.2249,301.3823
2021-10-25,146.0363,165.6196,137.1057,300.3782
2021-10-26,146.7043,168.3979,138.9626,302.3084
2021-10-27,146.2426,169.2169,145.8544,315.0398
2021-10-28,149.8974,171.9144,145.4869,316.1901
2021-10-29,147.1759,168.2164,147.6784,323.2772
2021-11-01,146.3506,165.5069,143.1407,321.0838
2021-11-02,147.3921,165.2395,145.0714,324.7492
2021-11-03,148.8363,168.7935,146.234,325.5974
2021-11-04,148.3156,173.4323,147.8993,327.976
2021-11-05,148.8462,175.5267,148.4824,327.6055
2021-11-08,148.0197,174.0299,148.6609,328.5121
2021-11-09,148.3837,178.3819,148.5487,327.4983
2021-11-10,145.5402,173.6842,145.5312,322.4779
2021-11-11,145.491,173.2078,145.4046,324.0669
2021-11-12,147.5769,175.834,148.3088,328.2489
2021-11-15,147.5867,176.858,148.0834,327.6153
2021-11-16,148.5707,176.6096,147.5088,330.9687
2021-11-17,151.0206,177.0236,147.6794,331.193
2021-11-18,155.3301,184.359,149.4664,333.2927
2021-11-19,157.967,183.3868,148.5567,335.0897
2021-11-22,158.4295,178.1993,145.9387,331.8864
2021-11-23,158.8132,178.5719,145.42,329.7866
2021-11-24,159.3347,178.5904,145.7572,330.0112
2021-11-26,154.2872,174.807,141.83,321.9736
2021-11-29,157.662,177.6506,145.1691,328.7612
2021-11-30,162.6406,174.9322,141.5452,322.8623
2021-12-01,162.1191,171.7723,140.7013,322.3643
2021-12-02,161.1254,171.4551,142.611,321.7881
2021-12-03,159.2363,169.0823,141.6489,315.4595
2021-12-06,162.6603,170.9568,142.7995,318.5652
2021-12-07,168.426,175.7412,146.9038,327.0911
2021-12-08,172.2633,175.7347,147.8185,327.14
2021-12-09,171.7516,173.7525,147.2719,325.3137
2021-12-10,176.5629,171.7982,147.634,334.533
2021-12-13,172.9126,169.1601,145.4644,331.4664
2021-12-14,171.5253,168.6852,143.5497,320.6649
2021-12-15,176.4154,172.8986,146.0774,326.8274
2021-12-16,169.4886,168.4653,144.0863,317.3053
2021-12-17,168.3866,169.609,141.3731,316.2311
2021-12-20,167.019,166.6776,141.2554,312.432
2021-12-21,170.2069,170.0075,143.1163,319.6395
2021-12-22,172.8142,170.6261,146.0514,325.4113
2021-12-23,173.4439,170.6575,146.5517,326.8665
2021-12-27,177.4288,169.2618,147.5392,334.4451
2021-12-28,176.4055,170.251,146.3228,333.2732
2021-12-29,176.4941,168.7945,146.2908,333.9568
2021-12-30,175.3331,168.2393,145.8375,331.3883
2021-12-31,174.7132,166.3164,144.4923,328.4584
2022-01-03,179.0818,169.9951,144.6315,326.9251
2022-01-04,176.8089,167.1195,144.0409,321.3193
2022-01-05,172.1058,163.9621,137.4329,308.9845
2022-01-06,169.2328,162.8618,137.4055,306.5429
2022-01-07,169.4001,162.1634,136.6768,306.6992
2022-01-10,169.4197,161.098,138.3252,306.9238
2022-01-11,172.2633,164.9647,139.389,307.6172
2022-01-12,172.706,164.8101,141.0793,310.8303
2022-01-13,169.4197,160.8267,138.2429,297.6752
2022-01-14,170.2856,161.7484,139.1342,302.949
2022-01-18,167.0682,158.5357,135.6603,295.5755
2022-01-19,163.5556,155.9235,134.781,296.2396
2022-01-20,161.8633,151.3031,132.9765,294.55
2022-01-21,159.7971,142.3003,130.0278,289.1102
2022-01-24,159.0198,144.1967,130.4792,289.4422
2022-01-25,157.2094,139.6497,126.6198,281.7464
2022-01-26,157.1209,138.5388,128.9121,289.7743
2022-01-27,156.6584,139.302,128.6847,292.8311
2022-01-28,167.5897,143.6321,133.0199,301.0543
2022-01-31,171.9681,149.2141,134.9675,303.7107
2022-02-01,171.8008,150.8302,137.3022,301.5426
2022-02-02,173.011,150.2506,147.6325,306.1328
2022-02-03,170.1183,138.5119,142.7347,294.2082
2022-02-04,169.833,157.2607,142.9372,298.7885
2022-02-07,169.1138,157.556,138.8554,293.9152
2022-02-08,172.2368,161.0257,139.0529,297.4408
2022-02-09,173.6653,160.8022,141.2404,303.9354
2022-02-10,169.567,158.6215,138.2758,295.3118
2022-02-11,166.1386,152.9252,133.9491,288.1433
2022-02-14,166.3751,154.7942,135.1895,288.1043
2022-02-15,170.2271,156.1345,136.2693,293.4464
2022-02-16,169.9906,157.7206,137.396,293.1046
2022-02-17,166.3751,154.2809,132.2099,284.5219
2022-02-18,164.8185,152.2348,130.0792,281.7817
2022-02-22,161.8827,149.8366,129.4912,281.5761
2022-02-23,157.6957,144.479,127.2712,274.2852
2022-02-24,160.3261,150.9943,132.3615,288.2994
2022-02-25,162.4048,153.419,134.1256,290.9614
2022-02-28,162.6708,153.194,134.7216,292.4098
2022-03-01,160.7793,150.7789,133.7286,288.6517
2022-03-02,164.0895,151.6872,134.2374,293.7799
2022-03-03,163.7644,147.5431,133.567,289.601
2022-03-04,160.7497,145.2911,131.579,283.6704
2022-03-07,156.9371,137.1227,126.0647,272.9543
2022-03-08,155.1047,135.6877,126.7889,269.9596
2022-03-09,160.533,138.9444,133.0887,282.3395
2022-03-10,156.1687,146.4647,132.1007,279.4916
2022-03-11,152.4349,145.1748,129.548,274.0895
2022-03-14,148.3859,141.5122,125.6383,270.537
2022-03-15,152.7896,147.0124,128.8772,281.0183
2022-03-16,157.2228,152.7361,132.9496,288.1037
2022-03-17,158.2376,156.8612,133.5067,288.916
2022-03-18,161.5477,160.8631,135.7875,294.0147
2022-03-21,162.927,161.1035,135.7636,292.7719
2022-03-22,166.3159,164.4928,139.5207,297.5672
2022-03-23,167.6853,163.0154,137.9322,293.0948
2022-03-24,171.4881,163.2563,141.2205,297.6064
2022-03-25,172.1284,164.3776,141.3212,297.1953
2022-03-28,172.9954,168.5845,141.1043,304.0654
2022-03-29,176.3055,168.9082,142.1517,308.6749
2022-03-30,175.1332,165.9014,141.5861,307.158
2022-03-31,172.0201,162.6059,138.7222,301.7265
2022-04-01,171.7245,163.167,139.8025,302.8128
2022-04-04,175.7933,167.942,142.6165,308.2442
2022-04-05,172.4634,163.6608,140.2419,304.2416
2022-04-06,169.2813,158.3746,136.2089,293.1046
2022-04-07,169.5867,157.4054,135.5511,294.9347
2022-04-08,167.5671,154.0894,132.9565,290.6286
2022-04-11,163.2915,150.7589,128.5036,279.1687
2022-04-12,165.1731,150.4252,127.3974,276.037
2022-04-13,167.8725,155.1673,129.5715,281.4783
2022-04-14,162.8383,151.342,126.4153,273.8546
2022-04-18,162.6216,152.4179,127.3595,274.5299
2022-04-19,164.917,157.7356,129.6862,279.2078
2022-04-20,164.7495,153.628,127.7221,280.2452
2022-04-21,163.9515,147.9397,124.5046,274.8137
2022-04-22,159.3902,144.0032,119.3384,268.1785
2022-04-25,160.464,145.723,122.7684,274.7256
2022-04-26,154.4742,139.0561,118.3554,264.4498
2022-04-27,154.2476,137.835,114.0107,277.1722
2022-04-28,161.2128,144.2491,118.2282,283.4454
2022-04-29,155.3116,123.9829,113.8262,271.5939
2022-05-02,155.617,124.2009,116.2935,278.3955
2022-05-03,157.1145,123.955,117.0427,275.763
2022-05-04,163.5575,125.6259,121.9574,283.7879
2022-05-05,154.4447,116.1273,116.2162,271.4276
2022-05-06,155.1737,114.4967,115.4591,268.8635
2022-05-09,150.0236,108.5276,112.2316,258.9303
2022-05-10,152.4408,108.5974,114.111,263.7452
2022-05-11,144.5381,105.1188,113.3204,254.9863
2022-05-12,140.6508,106.6736,112.5638,249.8974
2022-05-13,145.1399,112.7834,115.7623,255.5441
2022-05-16,143.5909,110.5443,114.1608,255.916
2022-05-17,147.2414,115.0913,116.1838,261.1224
2022-05-18,138.9341,106.8551,111.6216,249.2612
2022-05-19,135.5106,107.0611,110.1099,248.3391
2022-05-20,135.7474,107.3325,108.6376,247.7701
2022-05-23,141.1935,107.2986,111.2112,255.7066
2022-05-24,138.4803,103.8499,105.7069,254.6962
2022-05-25,138.6382,106.5185,105.5423,257.5412
2022-05-26,141.8545,110.8106,107.5248,260.8571
2022-05-27,147.636,114.8698,112.0376,268.0579
2022-05-31,146.8467,119.9207,113.4795,266.7138
2022-06-01,146.7185,121.3916,113.6092,267.2534
2022-06-02,149.185,125.2094,117.3304,269.3724
2022-06-03,143.4331,122.056,114.2566,264.8989
2022-06-06,144.1829,124.4902,116.5304,263.653
2022-06-07,146.7185,122.7045,116.8586,267.3319
2022-06-08,145.9785,120.8888,116.903,265.2815
2022-06-09,140.7298,115.8709,114.5504,259.7681
2022-06-10,135.2935,109.3865,110.8855,248.1919
2022-06-13,130.1139,103.4209,106.1283,237.6654
2022-06-14,130.9821,102.0642,106.4505,239.8531
2022-06-15,133.6163,107.4113,109.4919,246.9852
2022-06-16,128.3182,103.4109,105.7702,240.324
2022-06-17,129.7981,105.9648,106.8775,242.9532
2022-06-21,134.0504,108.4189,111.267,248.9277
2022-06-22,133.5374,108.6882,111.2107,248.3292
2022-06-23,136.4183,112.1698,111.9633,253.9506
2022-06-24,139.7629,116.1802,117.6821,262.6229
2022-06-27,139.7629,112.948,115.5459,259.8662
2022-06-28,135.5994,107.142,111.7294,251.6157
2022-06-29,137.3654,108.6583,111.4241,255.324
2022-06-30,134.889,105.9548,108.6924,251.9591
2022-07-01,137.0694,109.2968,108.4675,254.6569
2022-07-05,139.6642,113.2273,112.9818,257.8649
2022-07-06,141.006,114.0553,114.2875,261.1612
2022-07-07,144.3901,116.0505,118.4881,263.3096
2022-07-08,145.0708,115.2624,119.0571,262.5837
2022-07-11,142.9299,111.4815,115.3893,259.4934
2022-07-12,143.9066,108.9576,113.7374,248.859
2022-07-13,143.5416,110.1347,111.077,247.927
2022-07-14,146.4817,110.3642,110.0935,249.2612
2022-07-15,148.1589,113.2772,111.5,251.8512
2022-07-18,145.1004,113.4867,108.7593,249.428
2022-07-19,148.9778,117.926,113.5274,254.6079
2022-07-20,150.9905,122.475,113.6172,257.2959
2022-07-21,153.2695,124.3306,114.0561,259.8172
2022-07-22,152.0264,122.1259,107.6321,255.4221
2022-07-25,150.9017,120.8489,107.243,253.9211
2022-07-26,149.5698,114.5341,104.7592,247.1226
2022-07-27,154.6903,120.6793,112.7793,263.6432
2022-07-28,155.2428,121.9862,113.9364,271.1677
2022-07-29,160.3337,134.6258,116.0312,275.4156
2022-08-01,159.3471,135.0647,114.5748,272.7374
2022-08-02,157.8671,133.8377,114.8441,269.6079
2022-08-03,163.9052,139.1848,117.7868,277.1128
2022-08-04,163.5895,142.2274,117.8965,278.2704
2022-08-05,163.3625,140.4617,117.1783,277.5445
2022-08-08,162.8883,139.075,117.0087,275.0036
2022-08-09,162.9377,137.4988,116.3404,276.946
2022-08-10,167.2058,142.3472,119.4028,283.6759
2022-08-11,166.4648,140.3021,118.5449,281.5765
2022-08-12,170.0314,143.2051,121.3779,286.3738
2022-08-15,171.1083,142.836,121.7769,287.9042
2022-08-16,170.9502,144.4321,121.3978,287.1586
2022-08-17,172.452,141.7586,119.2532,286.4032
2022-08-18,172.0568,141.9581,119.8716,285.2726
2022-08-19,169.4584,137.8979,116.919,281.3205
2022-08-22,165.5559,132.8999,113.9563,273.0622
2022-08-23,165.2199,133.299,113.5773,271.7743
2022-08-24,165.5163,133.4785,113.4077,271.1353
2022-08-25,167.9863,136.9502,116.3604,274.1437
2022-08-26,161.6533,130.4358,110.066,263.5653
2022-08-29,159.4403,129.4782,109.1483,260.7535
2022-08-30,157.0,128.4207,108.6695,258.5317
2022-08-31,155.3303,126.4654,107.9513,257.057
2022-09-01,156.0614,127.5129,109.4675,256.0051
2022-09-02,153.9372,127.2036,107.5822,251.7383
2022-09-06,152.6726,125.807,106.5448,248.9757
2022-09-07,154.0854,129.1689,109.1782,253.734
2022-09-08,152.6034,129.5081,108.1109,254.1568
2022-09-09,155.4785,132.9498,110.3753,259.9965
2022-09-12,161.4656,136.1222,110.5847,262.1496
2022-09-13,151.9909,126.5153,104.061,247.737
2022-09-14,153.4432,128.2411,104.7393,247.9631
2022-09-15,150.5386,125.9766,102.6545,241.2386
2022-09-16,148.8886,123.2332,102.5447,240.6094
2022-09-19,152.6232,124.3605,102.8141,240.3931
2022-09-20,155.0141,121.8964,100.8889,238.358
2022-09-21,151.8723,118.2552,99.0335,234.9171
2022-09-22,150.9041,117.0281,99.8913,236.9128
2022-09-23,148.6219,113.5066,98.4948,233.9045
2022-09-26,148.9578,114.8733,97.9262,233.4424
2022-09-27,149.9359,114.1351,97.2579,232.4199
2022-09-28,148.039,117.7265,99.8016,237.0013
2022-09-29,140.7674,114.5242,97.1781,233.4916
2022-09-30,136.5389,112.7285,95.4125,228.9692
2022-10-03,140.7378,115.6016,98.3951,236.6769
2022-10-04,144.3439,120.7991,101.3876,244.6795
2022-10-05,144.6403,120.6594,101.1781,244.9941
2022-10-06,143.682,120.011,101.1682,242.6248
2022-10-07,138.4062,114.2847,98.435,230.2866
2022-10-10,138.7322,113.3969,97.617,225.3808
2022-10-11,137.3095,111.9404,96.9387,221.6056
2022-10-12,136.6772,112.6287,97.3178,221.9399
2022-10-13,141.2713,112.2596,98.814,230.2866
